"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","5","532282","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532282 Video tape and disc rental","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1276,6735,6285,6235,51232143,31890525,485709,614,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-220,-14.7,-1224,-15.4,-1458,-18.8,-1489,-19.3,-1152402,-2.2,-1823664,-5.4,-37520,-7.2,98,19.0
"US000","5","532283","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532283 Home health equipment rental","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2823,36370,36087,36110,443789462,315439259,5572358,943,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-68,-2.4,-17,0.0,-319,-0.9,-444,-1.2,-26372404,-5.6,1337285,0.4,-784493,-12.3,-49,-4.9
"US000","5","532284","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532284 Recreational goods rental","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2709,12807,13034,13341,147938399,80454265,1774592,871,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",108,4.2,1263,10.9,1178,9.9,329,2.5,36947718,33.3,8409926,11.7,150284,9.3,168,23.9
"US000","5","532289","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532289 All other consumer goods rental","National, NAICS 6-digit -- by ownership sector","All establishment sizes",9046,62110,61624,59977,673834206,456317062,10736217,846,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-84,-0.9,-1398,-2.2,-2078,-3.3,-5361,-8.2,2789229,0.4,-3472149,-0.8,-1060031,-9.0,42,5.2
"US000","5","5323","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5323 General rental centers","National, NAICS 4-digit -- by ownership sector","All establishment sizes",3547,32524,32513,32020,450271831,268653333,4850135,1071,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,2.0,391,1.2,412,1.3,-494,-1.5,356315,0.1,5335630,2.0,-355511,-6.8,-2,-0.2
"US000","5","53231","17","0","2020","1","","U.S. TOTAL","Private","NAICS 53231 General rental centers","National, NAICS 5-digit -- by ownership sector","All establishment sizes",3547,32524,32513,32020,450271831,268653333,4850135,1071,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,2.0,391,1.2,412,1.3,-494,-1.5,356315,0.1,5335630,2.0,-355511,-6.8,-2,-0.2
"US000","5","532310","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532310 General rental centers","National, NAICS 6-digit -- by ownership sector","All establishment sizes",3547,32524,32513,32020,450271831,268653333,4850135,1071,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,2.0,391,1.2,412,1.3,-494,-1.5,356315,0.1,5335630,2.0,-355511,-6.8,-2,-0.2
"US000","5","5324","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5324 Machinery and equipment rental and leasing","National, NAICS 4-digit -- by ownership sector","All establishment sizes",16492,168885,170579,168728,3433068933,1697030657,35557184,1559,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",467,2.9,4802,2.9,4216,2.5,1229,0.7,64343153,1.9,45986545,2.8,-5057193,-12.5,-2,-0.1
"US000","5","53241","17","0","2020","1","","U.S. TOTAL","Private","NAICS 53241 Heavy machinery rental and leasing","National, NAICS 5-digit -- by ownership sector","All establishment sizes",7222,86608,86959,86999,1878784643,907451901,17756104,1664,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",194,2.8,1323,1.6,1399,1.6,1362,1.6,-3285419,-0.2,17408085,2.0,-4140376,-18.9,-29,-1.7
"US000","5","532411","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532411 Transportation equipment rental and leasing","National, NAICS 6-digit -- by ownership sector","All establishment sizes",849,5322,5300,5357,257105527,55198569,1018160,3713,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,2.3,29,0.5,18,0.3,32,0.6,-1554172,-0.6,-448633,-0.8,-131615,-11.4,-41,-1.1
"US000","5","532412","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532412 Other heavy machinery rental and leasing","National, NAICS 6-digit -- by ownership sector","All establishment sizes",6373,81286,81659,81642,1621679116,852253332,16737944,1530,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",175,2.8,1294,1.6,1381,1.7,1330,1.7,-1731247,-0.1,17856718,2.1,-4008761,-19.3,-27,-1.7
"US000","5","53242","17","0","2020","1","","U.S. TOTAL","Private","NAICS 53242 Office equipment rental and leasing","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1018,9631,9685,9583,216516870,99685089,2149019,1729,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,1.7,-78,-0.8,-3,0.0,-190,-1.9,-21277321,-8.9,-4502254,-4.3,-63639,-2.9,-152,-8.1
"US000","5","532420","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532420 Office equipment rental and leasing","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1018,9631,9685,9583,216516870,99685089,2149019,1729,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,1.7,-78,-0.8,-3,0.0,-190,-1.9,-21277321,-8.9,-4502254,-4.3,-63639,-2.9,-152,-8.1
"US000","5","53249","17","0","2020","1","","U.S. TOTAL","Private","NAICS 53249 Other machinery rental and leasing","National, NAICS 5-digit -- by ownership sector","All establishment sizes",8252,72646,73935,72146,1337767420,689893667,15652061,1411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",256,3.2,3557,5.1,2820,4.0,57,0.1,88905893,7.1,33080714,5.0,-853178,-5.2,53,3.9
"US000","5","532490","18","0","2020","1","","U.S. TOTAL","Private","NAICS 532490 Other machinery rental and leasing","National, NAICS 6-digit -- by ownership sector","All establishment sizes",8252,72646,73935,72146,1337767420,689893667,15652061,1411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",256,3.2,3557,5.1,2820,4.0,57,0.1,88905893,7.1,33080714,5.0,-853178,-5.2,53,3.9
"US000","5","533","15","0","2020","1","","U.S. TOTAL","Private","NAICS 533 Lessors of nonfinancial intangible assets","National, NAICS 3-digit -- by ownership sector","All establishment sizes",3326,23064,22892,22821,755732381,263422321,5330885,2536,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",102,3.2,462,2.0,120,0.5,-58,-0.3,67211332,9.8,8761297,3.4,-19643,-0.4,208,8.9
"US000","5","5331","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5331 Lessors of nonfinancial intangible assets","National, NAICS 4-digit -- by ownership sector","All establishment sizes",3326,23064,22892,22821,755732381,263422321,5330885,2536,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",102,3.2,462,2.0,120,0.5,-58,-0.3,67211332,9.8,8761297,3.4,-19643,-0.4,208,8.9
"US000","5","53311","17","0","2020","1","","U.S. TOTAL","Private","NAICS 53311 Lessors of nonfinancial intangible assets","National, NAICS 5-digit -- by ownership sector","All establishment sizes",3326,23064,22892,22821,755732381,263422321,5330885,2536,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",102,3.2,462,2.0,120,0.5,-58,-0.3,67211332,9.8,8761297,3.4,-19643,-0.4,208,8.9
"US000","5","533110","18","0","2020","1","","U.S. TOTAL","Private","NAICS 533110 Lessors of nonfinancial intangible assets","National, NAICS 6-digit -- by ownership sector","All establishment sizes",3326,23064,22892,22821,755732381,263422321,5330885,2536,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",102,3.2,462,2.0,120,0.5,-58,-0.3,67211332,9.8,8761297,3.4,-19643,-0.4,208,8.9
"US000","5","54","14","0","2020","1","","U.S. TOTAL","Private","NAICS 54 Professional and technical services","National, NAICS Sector -- by ownership sector","All establishment sizes",1295711,9645489,9732811,9669929,255830052577,99963190370,1935234142,2032,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",50644,4.1,265616,2.8,259500,2.7,205679,2.2,16435673716,6.9,4441433287,4.6,-67472475,-3.4,81,4.2
"US000","5","541","15","0","2020","1","","U.S. TOTAL","Private","NAICS 541 Professional and technical services","National, NAICS 3-digit -- by ownership sector","All establishment sizes",1295711,9645489,9732811,9669929,255830052577,99963190370,1935234142,2032,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",50644,4.1,265616,2.8,259500,2.7,205679,2.2,16435673716,6.9,4441433287,4.6,-67472475,-3.4,81,4.2
"US000","5","5411","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5411 Legal services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",192580,1153197,1157678,1153513,27818944271,11439571077,175028849,1853,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2092,1.1,18296,1.6,19621,1.7,14616,1.3,1338988817,5.1,384934121,3.5,-8628771,-4.7,62,3.5
"US000","5","54111","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54111 Offices of lawyers","National, NAICS 5-digit -- by ownership sector","All establishment sizes",177141,1058132,1061931,1057263,26156309899,10541298329,157120368,1900,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1646,0.9,12853,1.2,13447,1.3,8240,0.8,1170655672,4.7,296987553,2.9,-9707496,-5.8,65,3.5
"US000","5","541110","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541110 Offices of lawyers","National, NAICS 6-digit -- by ownership sector","All establishment sizes",177141,1058132,1061931,1057263,26156309899,10541298329,157120368,1900,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1646,0.9,12853,1.2,13447,1.3,8240,0.8,1170655672,4.7,296987553,2.9,-9707496,-5.8,65,3.5
"US000","5","54119","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54119 Other legal services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",15439,95065,95747,96250,1662634372,898272748,17908481,1337,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",446,3.0,5443,6.1,6174,6.9,6376,7.1,168333145,11.3,87946568,10.9,1078725,6.4,55,4.3
"US000","5","541191","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541191 Title abstract and settlement offices","National, NAICS 6-digit -- by ownership sector","All establishment sizes",8888,63326,63640,64106,1043500199,615163232,12036572,1260,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",106,1.2,3108,5.2,3673,6.1,3933,6.5,144757722,16.1,58607436,10.5,1177821,10.8,110,9.6
"US000","5","541199","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541199 All other legal services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",6551,31739,32107,32144,619134173,283109516,5871909,1488,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",340,5.5,2335,7.9,2501,8.4,2443,8.2,23575423,4.0,29339132,11.6,-99096,-1.7,-61,-3.9
"US000","5","5412","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5412 Accounting and bookkeeping services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",150980,1085569,1133997,1122907,20429366626,10161843138,185538555,1410,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4467,3.0,19666,1.8,18110,1.6,12004,1.1,820440001,4.2,317839662,3.2,-6398076,-3.3,36,2.6
"US000","5","54121","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54121 Accounting and bookkeeping services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",150980,1085569,1133997,1122907,20429366626,10161843138,185538555,1410,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4467,3.0,19666,1.8,18110,1.6,12004,1.1,820440001,4.2,317839662,3.2,-6398076,-3.3,36,2.6
"US000","5","541211","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541211 Offices of certified public accountants","National, NAICS 6-digit -- by ownership sector","All establishment sizes",55792,503822,522070,522644,11150010329,5510556632,75702629,1662,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1057,1.9,19338,4.0,18731,3.7,16105,3.2,676849786,6.5,272294981,5.2,-2064222,-2.7,45,2.8
"US000","5","541213","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541213 Tax preparation services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",33165,146773,159177,152105,1181392638,824108077,35159674,595,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",652,2.0,-5279,-3.5,-7325,-4.4,-7216,-4.5,27624743,2.4,-18931962,-2.2,-1488662,-4.1,38,6.8
"US000","5","541214","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541214 Payroll services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",9711,170277,181681,178639,3851307400,1628262888,36651958,1675,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",575,6.3,3732,2.2,5881,3.3,4730,2.7,84762007,2.3,47988992,3.0,-427425,-1.2,-9,-0.5
"US000","5","541219","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541219 Other accounting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",52312,264697,271069,269519,4246656259,2198915541,38024294,1217,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2183,4.4,1875,0.7,823,0.3,-1615,-0.6,31203465,0.7,16487651,0.8,-2417767,-6.0,7,0.6
"US000","5","5413","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5413 Architectural and engineering services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",141891,1517567,1521362,1520454,35454515072,16440452429,326935757,1794,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4382,3.2,44676,3.0,43637,3.0,37633,2.5,1830085592,5.4,698157320,4.4,-27213897,-7.7,44,2.5
"US000","5","54131","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54131 Architectural services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",24916,195958,196142,195241,4055402359,2117483090,35892324,1593,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",598,2.5,4248,2.2,4228,2.2,3632,1.9,188827519,4.9,62883311,3.1,-2287866,-6.0,42,2.7
"US000","5","541310","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541310 Architectural services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",24916,195958,196142,195241,4055402359,2117483090,35892324,1593,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",598,2.5,4248,2.2,4228,2.2,3632,1.9,188827519,4.9,62883311,3.1,-2287866,-6.0,42,2.7
"US000","5","54132","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54132 Landscape architectural services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",6624,30841,31078,31560,457237875,268646829,5593760,1129,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",164,2.5,526,1.7,285,0.9,164,0.5,16597487,3.8,9636497,3.7,-307480,-5.2,30,2.7
"US000","5","541320","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541320 Landscape architectural services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",6624,30841,31078,31560,457237875,268646829,5593760,1129,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",164,2.5,526,1.7,285,0.9,164,0.5,16597487,3.8,9636497,3.7,-307480,-5.2,30,2.7
"US000","5","54133","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54133 Engineering services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",79316,1015809,1018528,1018087,25711035695,11354686120,224670171,1944,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2761,3.6,35177,3.6,34427,3.5,30729,3.1,1480742587,6.1,555728312,5.1,-17222711,-7.1,50,2.6
"US000","5","541330","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541330 Engineering services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",79316,1015809,1018528,1018087,25711035695,11354686120,224670171,1944,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2761,3.6,35177,3.6,34427,3.5,30729,3.1,1480742587,6.1,555728312,5.1,-17222711,-7.1,50,2.6
"US000","5","54134","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54134 Drafting services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",2914,9424,9399,9355,135948110,89794817,1527422,1113,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",130,4.7,22,0.2,-40,-0.4,-18,-0.2,3641863,2.8,1684124,1.9,-127799,-7.7,31,2.9
"US000","5","541340","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541340 Drafting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2914,9424,9399,9355,135948110,89794817,1527422,1113,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",130,4.7,22,0.2,-40,-0.4,-18,-0.2,3641863,2.8,1684124,1.9,-127799,-7.7,31,2.9
"US000","5","54135","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54135 Building inspection services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",7554,23481,23758,23644,315352946,197401783,4005811,1027,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",314,4.3,729,3.2,1050,4.6,540,2.3,14782264,4.9,5601062,2.9,-317567,-7.3,15,1.5
"US000","5","541350","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541350 Building inspection services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",7554,23481,23758,23644,315352946,197401783,4005811,1027,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",314,4.3,729,3.2,1050,4.6,540,2.3,14782264,4.9,5601062,2.9,-317567,-7.3,15,1.5
"US000","5","54136","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54136 Geophysical surveying and mapping services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",2285,15010,15035,14775,365539965,159965768,3965058,1882,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",44,2.0,-212,-1.4,-408,-2.6,-833,-5.3,8726794,2.4,2579882,1.6,-890128,-18.3,103,5.8
"US000","5","541360","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541360 Geophysical surveying and mapping services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2285,15010,15035,14775,365539965,159965768,3965058,1882,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",44,2.0,-212,-1.4,-408,-2.6,-833,-5.3,8726794,2.4,2579882,1.6,-890128,-18.3,103,5.8
"US000","5","54137","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54137 Other surveying and mapping services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",8020,52371,52382,52462,789049823,477343819,8723896,1158,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",66,0.8,1184,2.3,1195,2.3,1064,2.1,20610461,2.7,17273723,3.8,-1574639,-15.3,5,0.4
"US000","5","541370","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541370 Other surveying and mapping services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",8020,52371,52382,52462,789049823,477343819,8723896,1158,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",66,0.8,1184,2.3,1195,2.3,1064,2.1,20610461,2.7,17273723,3.8,-1574639,-15.3,5,0.4
"US000","5","54138","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54138 Testing laboratories","National, NAICS 5-digit -- by ownership sector","All establishment sizes",10262,174673,175040,175330,3624948299,1775130203,42557315,1593,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",305,3.1,3002,1.7,2900,1.7,2355,1.4,96156617,2.7,42770409,2.5,-4485707,-9.5,17,1.1
"US000","5","541380","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541380 Testing laboratories","National, NAICS 6-digit -- by ownership sector","All establishment sizes",10262,174673,175040,175330,3624948299,1775130203,42557315,1593,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",305,3.1,3002,1.7,2900,1.7,2355,1.4,96156617,2.7,42770409,2.5,-4485707,-9.5,17,1.1
"US000","5","5414","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5414 Specialized design services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",38901,140848,141637,138965,2533957737,1285631661,26748477,1387,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1035,2.7,-283,-0.2,-509,-0.4,-3144,-2.2,78709905,3.2,2452560,0.2,-1634756,-5.8,55,4.1
"US000","5","54141","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54141 Interior design services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",14853,47398,47602,46690,685469697,402059445,7528275,1116,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",590,4.1,1205,2.6,908,1.9,118,0.3,27115652,4.1,12618407,3.2,-549655,-6.8,27,2.5
"US000","5","541410","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541410 Interior design services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",14853,47398,47602,46690,685469697,402059445,7528275,1116,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",590,4.1,1205,2.6,908,1.9,118,0.3,27115652,4.1,12618407,3.2,-549655,-6.8,27,2.5
"US000","5","54142","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54142 Industrial design services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",2447,18456,18574,18466,530598227,189374737,4785727,2206,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",52,2.2,-446,-2.4,-403,-2.1,-580,-3.0,10104458,1.9,-4281554,-2.2,-148070,-3.0,96,4.5
"US000","5","541420","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541420 Industrial design services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2447,18456,18574,18466,530598227,189374737,4785727,2206,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",52,2.2,-446,-2.4,-403,-2.1,-580,-3.0,10104458,1.9,-4281554,-2.2,-148070,-3.0,96,4.5
"US000","5","54143","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54143 Graphic design services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",17336,59031,59348,58133,1006160113,552824238,11139495,1315,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",235,1.4,-1177,-2.0,-1178,-1.9,-2363,-3.9,37226785,3.8,-7500944,-1.3,-746612,-6.3,81,6.6
"US000","5","541430","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541430 Graphic design services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",17336,59031,59348,58133,1006160113,552824238,11139495,1315,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",235,1.4,-1177,-2.0,-1178,-1.9,-2363,-3.9,37226785,3.8,-7500944,-1.3,-746612,-6.3,81,6.6
"US000","5","54149","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54149 Other specialized design services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",4265,15963,16113,15676,311729700,141373241,3294980,1506,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",158,3.8,135,0.9,164,1.0,-319,-2.0,4263010,1.4,1616651,1.2,-190419,-5.5,21,1.4
"US000","5","541490","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541490 Other specialized design services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",4265,15963,16113,15676,311729700,141373241,3294980,1506,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",158,3.8,135,0.9,164,1.0,-319,-2.0,4263010,1.4,1616651,1.2,-190419,-5.5,21,1.4
"US000","5","5415","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5415 Computer systems design and related services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",293531,2219807,2224512,2196373,72813425090,25647204270,543024627,2530,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14371,5.1,63023,2.9,59057,2.7,47679,2.2,4400611354,6.4,1038875129,4.2,-6094334,-1.1,90,3.7
"US000","5","54151","17","0","2020","1","","U.S. TOTAL","Private","NAICS 54151 Computer systems design and related services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",293531,2219807,2224512,2196373,72813425090,25647204270,543024627,2530,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14371,5.1,63023,2.9,59057,2.7,47679,2.2,4400611354,6.4,1038875129,4.2,-6094334,-1.1,90,3.7
"US000","5","541511","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541511 Custom computer programming services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",131578,983414,985220,972348,34589503880,11588925335,258180935,2714,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6990,5.6,30795,3.2,28442,3.0,22792,2.4,2270952958,7.0,512393881,4.6,10216542,4.1,105,4.0
"US000","5","541512","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541512 Computer systems design services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",138269,1044698,1047334,1033577,32059163341,12024750421,240642028,2367,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6086,4.6,28435,2.8,27096,2.7,22165,2.2,1834321512,6.1,467197015,4.0,-14128296,-5.5,79,3.5
"US000","5","541513","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541513 Computer facilities management services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",4808,74273,74531,74289,2465932375,717048388,15253510,2551,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",219,4.8,-693,-0.9,-326,-0.4,-534,-0.7,100812046,4.3,-195150,0.0,-1129834,-6.9,121,5.0
"US000","5","541519","18","0","2020","1","","U.S. TOTAL","Private","NAICS 541519 Other computer related services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",18876,117422,117427,116159,3698825494,1316480126,28948154,2432,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1076,6.0,4486,4.0,3845,3.4,3256,2.9,194524838,5.6,59479383,4.7,-1052746,-3.5,49,2.1
"US000","5","5416","16","0","2020","1","","U.S. TOTAL","Private","NAICS 5416 Management and technical consulting services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",286679,1548908,1560274,1547435,41067990568,16108505450,316528442,2035,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15463,5.7,63308,4.3,63255,4.2,50575,3.4,3185757573,8.4,915283431,6.0,-8482189,-2.6,83,4.3
